Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
balanced_187,0.25030172,0.17898104,0.20366567,0.20514703,0.29293707,0.2162129,0.20872828,0.31254345,0.18205205,0.2894739,0.1662396,0.2255055,0.28987014,0.08102997,0.31109115,0.1246766,0.11869633,0.3155089,0.17170265,0.24012351,0.34118152,0.13895759,0.22566435,0.33152574,0.24616717,0.26595163,0.34084007,0.45692122,0.3562081,0.194098,0.2072845,0.4805438,0.26021284,0.3866263,0.08054708,0.1503936,0.23480138,0.3018155,0.35663658,0.22638369,0.33680636,0.36255354,0.06100815,0.33163613,0.35674274,0.4081371,0.25608099,0.14252955,0.22903697,0.17876258,0.12882982,0.13654031,0.110790074,0.24752533,0.3236077,0.19844016,0.22082809,0.29772708,0.13487647,0.32618624,0.14328067,0.22375391,0.106100336,0.2984846,0.43716326,0.06038557,0.26813596,0.42398006,0.34698325,0.28535098,0.25269014,0.22790086,0.23681508,0.29047915,0.22202289,0.1592237,0.2431508,0.17034027,0.34896225,0.12793952,0.37543803,0.15306187,0.3423593,0.1825583,0.19767785,0.13327038,0.32666117,0.35336238,0.2434107,0.37375733,0.32623285,0.21071124,0.12628835,0.1272417,0.15130354,0.29881948,0.1853537,0.2780533,0.36865816,0.13874923
balanced_188,0.09239057,0.26903823,0.23255235,0.26854646,0.35901564,0.064792074,0.414317,0.16475496,0.3670155,0.29814768,0.42447716,0.14321372,0.1581311,0.08923102,0.110565014,0.13965999,0.07984852,0.47126013,0.13643554,0.3041308,0.1415399,0.13745037,0.1612286,0.36763883,0.45938787,0.42403075,0.16463137,0.33604774,0.32710525,0.3325248,0.15464833,0.35140425,0.18081896,0.112385996,0.1898498,0.2346535,0.18198135,0.41365805,0.36131907,0.10180086,0.046624232,0.24943224,0.07268775,0.31348094,0.3737424,0.39264637,0.37955502,0.37591785,0.40731344,0.25600407,0.6076778,0.14491376,0.26540363,0.13275264,0.06288331,0.3040007,0.16775125,0.04730855,0.14278775,0.4356308,0.28281158,0.12936261,0.29186153,0.31742716,0.28803757,0.19871843,0.10515569,0.027019171,0.13306338,0.39749387,0.24604045,0.15511712,0.13445711,0.11688383,0.32662743,0.45679504,0.1590983,0.16754746,0.23512158,0.26793858,0.22873726,0.16249368,0.43221414,0.42072436,0.09903054,0.17819881,0.2657293,0.37783706,0.5497596,0.2036849,0.19044259,0.40499943,0.13719124,0.13461368,0.063541874,0.28877148,0.22822869,0.23089598,0.15454279,0.19499509
balanced_189,0.14090952,0.30456007,0.26283264,0.42691118,0.17885566,0.20109025,0.3679218,0.19322118,0.4688012,0.24962544,0.30614138,0.32068044,0.35205078,0.33727288,0.3901768,0.108576536,0.36327097,0.34115642,0.23612478,0.07089393,0.32862037,0.3002011,0.22349508,0.17398635,0.15758067,0.11267778,0.34978262,0.2227426,0.31706998,0.08274584,0.11192337,0.114308015,0.17084181,0.32510182,0.35880858,0.21774817,0.11290676,0.23063943,0.13422614,0.2004275,0.4517122,0.13686715,0.5242021,0.3491193,0.22465427,0.40794417,0.20548774,0.19819371,0.36661416,0.24527806,0.0653322,0.47326708,0.3405858,0.10032026,0.30151,0.105624065,0.25271338,0.46045417,0.22997072,0.21035099,0.17985812,0.1620568,0.41148704,0.31550297,0.12752633,0.18016893,0.3177539,0.21831946,0.44227773,0.14839385,0.11953642,0.28437904,0.31253615,0.23837811,0.3091449,0.10352662,0.19773647,0.28701037,0.24397002,0.26472265,0.42820698,0.18419157,0.117770016,0.16691744,0.28158027,0.22687787,0.21626818,0.3308155,0.3490619,0.22363476,0.22107759,0.2900173,0.22822854,0.2922014,0.24180162,0.25406715,0.24565175,0.38800704,0.23101792,0.13867247
balanced_19,0.20559743,0.16680315,0.21738727,0.28579247,0.060512826,0.20971948,0.17631017,0.34932762,0.32861286,0.30758715,0.09423949,0.07066885,0.29637885,0.2300308,0.08746879,0.32847175,0.26530996,0.08123954,0.34279656,0.44004348,0.05184698,0.13594069,0.43439335,0.45123908,0.12482358,0.21287742,0.06609583,0.14086275,0.29850268,0.42829677,0.3551766,0.29900718,0.42522532,0.258851,0.25883666,0.091957,0.18925032,0.08449803,0.08856093,0.20864311,0.06663131,0.05876476,0.063319504,0.36639667,0.30497906,0.08044832,0.3516154,0.3060179,0.34790605,0.37448308,0.36019996,0.29704642,0.48140872,0.21366261,0.37631863,0.3282348,0.19123252,0.15668288,0.6111113,0.17039308,0.38814867,0.37087572,0.15471837,0.066371895,0.60826886,0.37033018,0.26269856,0.29866943,0.24012792,0.21560273,0.39802092,0.39233932,0.4852354,0.22481242,0.078017466,0.2889875,0.19817404,0.3450872,0.29751533,0.21029685,0.3730809,0.1274398,0.38590592,0.48370713,0.3286949,0.2372466,0.29793224,0.13413484,0.32275194,0.17930225,0.41215366,0.11318563,0.35575396,0.23482974,0.20523593,0.19314742,0.3175603,0.27121028,0.15391214,0.34483126
balanced_190,0.14686741,0.32036924,0.24400142,0.35659462,0.16636494,0.16221868,0.37858993,0.24604042,0.4576315,0.29445213,0.30004603,0.23225507,0.4195447,0.40033343,0.37371814,0.2111791,0.36035934,0.38767487,0.2376371,0.050116606,0.281325,0.16944027,0.25369316,0.21903795,0.1481166,0.14132106,0.42546296,0.2139761,0.27017617,0.060918786,0.13192165,0.09686304,0.18473141,0.2885241,0.44996905,0.3150428,0.16568899,0.34524333,0.12538461,0.22344324,0.44493896,0.168906,0.48257104,0.26913345,0.21245228,0.36583313,0.29633012,0.19575283,0.36823016,0.2770543,0.049115546,0.41686234,0.28177387,0.07481179,0.3051666,0.13882938,0.31660986,0.46574396,0.30079705,0.20986246,0.26035857,0.15197863,0.38443378,0.4715796,0.12211366,0.27366197,0.29569745,0.23362914,0.44070867,0.12194422,0.11588006,0.3218518,0.29725882,0.24446398,0.31349418,0.111556485,0.14223447,0.20811054,0.25821334,0.27623537,0.392529,0.17886306,0.109699056,0.25082922,0.20169038,0.27969834,0.18014096,0.24923983,0.40663236,0.242757,0.15203887,0.32100925,0.12134231,0.36270016,0.19362588,0.24177927,0.17369056,0.42795923,0.2038005,0.09745078
balanced_191,0.48181605,0.39116925,0.33112785,0.16885298,0.2201694,0.27833626,0.3848434,0.32727548,0.2979988,0.14948191,0.14372717,0.11997825,0.50841486,0.34568912,0.319919,0.3429672,0.2912522,0.29376638,0.14968115,0.08154822,0.1350143,0.2561522,0.26998508,0.18226972,0.26703787,0.20243102,0.1841722,0.13300799,0.2655971,0.078574024,0.23318541,0.18581119,0.14680946,0.2655547,0.21157058,0.22927503,0.24707589,0.25169846,0.13328831,0.27501515,0.36223826,0.22747879,0.25545508,0.3213899,0.1787602,0.26106942,0.41220826,0.20076752,0.24992876,0.09583563,0.15901707,0.25039476,0.35094795,0.19985794,0.3021684,0.05557395,0.36753476,0.20900443,0.36134738,0.0749016,0.1362929,0.11660001,0.32100382,0.50485134,0.16038336,0.13025743,0.16781136,0.17787279,0.31909752,0.052311793,0.08663713,0.4670948,0.43676978,0.32748437,0.36799678,0.33241332,0.26621878,0.27378374,0.14291467,0.10471937,0.3130364,0.14132024,0.0672684,0.2508387,0.36491814,0.27980492,0.30770606,0.25922486,0.35583878,0.23217732,0.090937436,0.21726424,0.16023582,0.42888635,0.29353824,0.2562024,0.39000198,0.22478676,0.10863724,0.2139937
balanced_192,0.42692244,0.29928422,0.1572999,0.21290803,0.3161202,0.19465382,0.16777231,0.4147054,0.13943177,0.251066,0.38266224,0.25229084,0.4263183,0.28444934,0.3998813,0.43913502,0.041803833,0.1596508,0.20442232,0.14203818,0.5650191,0.3460372,0.13292694,0.12048056,0.21683693,0.3342346,0.2601898,0.107018396,0.22900578,0.05971156,0.36029375,0.4997677,0.38127494,0.17370555,0.40668327,0.23903745,0.29858795,0.20441444,0.3517827,0.56313556,0.101430774,0.1664713,0.09154942,0.2739459,0.107757755,0.46421763,0.18373393,0.15564555,0.29679424,0.047511615,0.3439669,0.43006477,0.30508748,0.22353075,0.29398403,0.26863432,0.33324605,0.282381,0.27089643,0.20041472,0.26057827,0.20120582,0.27547458,0.4546656,0.048826933,0.19204333,0.16678718,0.51235753,0.24900207,0.30871087,0.39328057,0.5171553,0.19858001,0.32337263,0.1408188,0.20909065,0.30025133,0.2843741,0.2021774,0.26823294,0.2075152,0.104209945,0.16143546,0.27907303,0.35544696,0.09863353,0.18998341,0.4917645,0.08800638,0.11429931,0.11515012,0.27472714,0.37459263,0.32270986,0.4505022,0.119028516,0.3640495,0.1991809,0.12350009,0.11530851
balanced_193,0.2670215,0.2752096,0.3350168,0.22156699,0.20391332,0.3224182,0.3028126,0.39760715,0.1560099,0.3768208,0.44131845,0.16960223,0.25102705,0.2398896,0.2528127,0.27951995,0.30750638,0.22561876,0.122590944,0.43388325,0.27797276,0.21617681,0.3119973,0.14351991,0.17294082,0.14243713,0.27365252,0.3616308,0.19868623,0.22910172,0.4928795,0.061532088,0.4109418,0.07083294,0.2835129,0.1545575,0.4052251,0.12305479,0.13029858,0.16015202,0.5161681,0.09048721,0.2406779,0.38786268,0.16114028,0.38316983,0.16078854,0.18750519,0.23863488,0.23244001,0.36025882,0.28103924,0.19824031,0.33654797,0.07381265,0.21695384,0.21403098,0.4310646,0.2671893,0.11355668,0.16777337,0.23485193,0.20879388,0.2089662,0.27531204,0.19940305,0.26646337,0.35368782,0.23930334,0.3349179,0.28759623,0.38415164,0.2973456,0.35765988,0.2879183,0.21833597,0.3726458,0.28902662,0.28941566,0.3753007,0.26212192,0.26021534,0.28690106,0.1326189,0.3857723,0.39452568,0.3006894,0.16287422,0.24326646,0.3154757,0.1300566,0.14337927,0.2167944,0.36376625,0.15777661,0.20394887,0.18035343,0.22001205,0.26944745,0.22268634
balanced_194,0.44398296,0.1422286,0.21920133,0.18542023,0.18617278,0.19018687,0.13702711,0.34645876,0.4146656,0.30886307,0.076249465,0.2683074,0.21122816,0.09225419,0.42594534,0.29750696,0.0881841,0.13642964,0.20393074,0.2021984,0.13444734,0.23855385,0.23892193,0.3578506,0.1151407,0.3196184,0.3013971,0.20303598,0.2213803,0.20349115,0.1616348,0.11386963,0.49190623,0.39440733,0.14717248,0.1628468,0.33559823,0.3211641,0.2144262,0.36258835,0.22952183,0.3697844,0.06761883,0.3446332,0.22089404,0.28899089,0.55686206,0.34637758,0.38403156,0.28113192,0.24289373,0.34487277,0.070433825,0.26602003,0.50372,0.154865,0.3232221,0.3269439,0.3174619,0.22517984,0.41013485,0.15784204,0.087438636,0.30033666,0.18288189,0.10834383,0.07216697,0.48576224,0.20464534,0.2410472,0.3575133,0.351542,0.19048718,0.22265512,0.2839937,0.16081403,0.38010737,0.35515705,0.22184034,0.081299335,0.23202117,0.36684257,0.30726716,0.2236185,0.2489236,0.21271954,0.35058105,0.25179502,0.3049505,0.27884644,0.33629984,0.2971669,0.39535013,0.12100392,0.33705032,0.1289281,0.29547477,0.39519173,0.12420702,0.16169095
balanced_195,0.32002175,0.14234038,0.21773507,0.3331207,0.41965207,0.3138955,0.32176375,0.2730232,0.2309133,0.22018772,0.40418118,0.42872918,0.3185858,0.24424446,0.48146766,0.22262786,0.061956003,0.37138265,0.12001385,0.24355401,0.13009356,0.089758575,0.24857792,0.39225337,0.2539121,0.08772758,0.16871117,0.32455355,0.22546281,0.22817725,0.081401594,0.1859183,0.29737565,0.35906819,0.124193326,0.23482041,0.22133026,0.14790614,0.4166823,0.22148103,0.21332124,0.38753828,0.29963756,0.4618413,0.30673182,0.4668377,0.38601536,0.39795932,0.2550921,0.08150651,0.23893088,0.29211783,0.08228469,0.21335337,0.41282797,0.23979199,0.218232,0.16838057,0.10455333,0.28331926,0.397155,0.30089998,0.2024897,0.3088018,0.14527488,0.071922496,0.09397353,0.42940396,0.39588258,0.27571964,0.4056056,0.11006653,0.28541526,0.27875653,0.43156397,0.3461581,0.4150526,0.2788852,0.30766514,0.07518805,0.21614085,0.10631287,0.32355967,0.15736637,0.24492972,0.3118007,0.15638788,0.2664258,0.25506815,0.30116802,0.16094205,0.1911166,0.11132694,0.15761691,0.24481587,0.24757135,0.118699856,0.365481,0.22120985,0.20060559
balanced_196,0.30881745,0.27822348,0.4750917,0.058127098,0.20216247,0.37848508,0.15040126,0.18863471,0.27994063,0.33896726,0.4926287,0.3605604,0.22305533,0.14195032,0.27971214,0.06033857,0.07065756,0.26357406,0.3421025,0.22278431,0.22103283,0.26094583,0.49574152,0.21035442,0.55705714,0.43744886,0.23351574,0.1929195,0.086820625,0.29505837,0.24756639,0.30095142,0.4818257,0.11418031,0.11541206,0.31667268,0.3464356,0.13246816,0.35981452,0.06522732,0.1027183,0.23666343,0.3777655,0.21469708,0.3119944,0.21694988,0.18053454,0.23864907,0.1934824,0.29848808,0.4152311,0.09823781,0.15282127,0.13476028,0.24475013,0.3672837,0.32015908,0.13191588,0.09937752,0.3025241,0.27688682,0.32515728,0.3583307,0.26221856,0.38093615,0.25924838,0.17589033,0.6493382,0.08364138,0.1275158,0.22341609,0.40018025,0.23520991,0.43267792,0.24746567,0.05185872,0.23732774,0.09161706,0.17230344,0.3079895,0.172757,0.14410767,0.40982637,0.41161817,0.14482115,0.1942038,0.2081136,0.15190198,0.40507728,0.057540298,0.26685533,0.28679812,0.1617662,0.19297199,0.1639374,0.3627551,0.40526545,0.4416607,0.34790868,0.21071151
balanced_197,0.24265902,0.24407229,0.37718132,0.1472258,0.2041829,0.109417446,0.1500282,0.13898893,0.2697788,0.039821297,0.22662768,0.3409781,0.19451684,0.2058718,0.39166135,0.3987922,0.42977464,0.3981912,0.4263171,0.31427282,0.23142272,0.11609083,0.4201476,0.1591296,0.22598787,0.22984342,0.20153756,0.36608922,0.37325534,0.22404185,0.24055597,0.29163015,0.27561226,0.15544862,0.24085136,0.25682127,0.31317124,0.26432762,0.17496693,0.28995728,0.12844613,0.1077179,0.19125116,0.16228336,0.12985831,0.12080427,0.18701777,0.3453733,0.047701053,0.28569037,0.17670538,0.54836047,0.3280527,0.10677818,0.377416,0.120625906,0.19706124,0.103689656,0.39971334,0.24837135,0.458387,0.24464291,0.18411666,0.32774895,0.21636567,0.45973745,0.15264979,0.3823473,0.3172748,0.24735582,0.2656554,0.17692524,0.30630144,0.23219363,0.15609398,0.32983595,0.14826757,0.2662164,0.26399398,0.0979273,0.25711846,0.21569182,0.35170582,0.15534413,0.14124878,0.44415578,0.19945121,0.22840786,0.380884,0.18533112,0.1987237,0.34007293,0.21921082,0.2311796,0.40365908,0.17780161,0.2256918,0.18146655,0.18333931,0.3433352
balanced_198,0.17861855,0.33278346,0.4395341,0.3149538,0.19550617,0.3091565,0.34874198,0.36101773,0.12099057,0.3812773,0.5602215,0.13526344,0.3211985,0.28696355,0.39042193,0.32899016,0.3128183,0.22204372,0.11369562,0.3340315,0.29289556,0.19586356,0.2645622,0.16046853,0.15507127,0.09058854,0.31538656,0.41530442,0.16701552,0.17659232,0.3620864,0.043729976,0.3781299,0.086508036,0.29161078,0.20163476,0.4354933,0.163531,0.07577698,0.15988062,0.5730241,0.14678806,0.25058177,0.40608412,0.1679317,0.35537386,0.1171597,0.15776534,0.29049945,0.30217287,0.20873024,0.4214387,0.21281077,0.32219326,0.116647236,0.28865957,0.26408556,0.47002375,0.2526647,0.10712144,0.23841709,0.1712635,0.24807808,0.22824673,0.21475588,0.18850717,0.21857594,0.31943583,0.2844633,0.2911354,0.25080213,0.292682,0.314532,0.3453673,0.31010666,0.20764676,0.41640043,0.1530855,0.33005637,0.48397774,0.36068165,0.24987775,0.19725618,0.08841303,0.45550784,0.38822603,0.25803095,0.13896206,0.27026904,0.3792147,0.07420607,0.15909328,0.11547943,0.33037594,0.0905848,0.15552159,0.16313407,0.3092561,0.2787915,0.27967358
balanced_199,0.18981178,0.3208545,0.08997393,0.114466675,0.3441804,0.2668277,0.14723673,0.44008377,0.25870264,0.40710536,0.23023735,0.1306846,0.1663652,0.0745123,0.1869761,0.112237796,0.11386479,0.2736106,0.18881084,0.18486674,0.041832097,0.31951797,0.3303362,0.19638053,0.60798633,0.5497621,0.1720655,0.35147363,0.39976454,0.6531803,0.24047677,0.273938,0.16464455,0.07149099,0.30540332,0.22234121,0.3209216,0.25943017,0.21565741,0.34844756,0.22566304,0.2295113,0.3547426,0.17729813,0.13061538,0.341515,0.19164999,0.18837032,0.32447118,0.21206328,0.3165108,0.33068907,0.044942006,0.14160353,0.23572147,0.31988138,0.26101938,0.4089107,0.22511008,0.3623651,0.28002012,0.1252182,0.13448377,0.08505497,0.4603861,0.14147246,0.30439156,0.11837165,0.30554318,0.08151977,0.16172586,0.085144386,0.062387004,0.28088218,0.29786724,0.23284426,0.15328467,0.07591952,0.05558228,0.29538274,0.07230803,0.12068142,0.45708978,0.19860657,0.22388348,0.1020471,0.24055548,0.20554054,0.34623244,0.1787448,0.21683377,0.30167335,0.17689715,0.13748892,0.19241822,0.14960428,0.36442143,0.4389994,0.34256053,0.18709803
balanced_2,0.116579965,0.70264316,0.4116349,0.10686677,0.22789864,0.13015705,0.5218687,0.52256435,0.11404903,0.17254902,0.08682795,0.2818147,0.38073528,0.2825122,0.4195724,0.32714736,0.16676295,0.21385312,0.30326447,0.08339255,0.15839247,0.31139493,0.40599492,0.3493585,0.39409545,0.056209527,0.09171835,0.10546429,0.34552023,0.027344141,0.5427734,0.06927922,0.1296548,0.22434771,0.25034475,0.24964356,0.1389718,0.4093018,0.035337146,0.5689642,0.5167679,0.21404532,0.27995953,0.1711068,0.18244465,0.17950872,0.3740623,0.18215974,0.31038007,0.37019196,0.45588654,0.5896932,0.2669542,0.24258764,0.43733793,0.3438224,0.36461094,0.153826,0.24009201,0.34281603,0.24923928,0.09852508,0.06322383,0.47589105,0.034525577,0.23004566,0.4638369,0.3846698,0.061356913,0.22754243,0.10899513,0.06572735,0.5315542,0.3499458,0.24072945,0.4443327,0.24134023,0.42160636,0.23987699,0.063205786,0.5600081,0.1733793,0.071234845,0.31217957,0.1164037,0.36076295,0.18050453,0.29424578,0.13153076,0.09514752,0.0685011,0.1380144,0.46321943,0.33626595,0.22925624,0.2824623,0.07647169,0.07094214,0.114439055,0.3049613
balanced_20,0.20628007,0.24433766,0.23518199,0.40846327,0.26086718,0.19267124,0.23219982,0.30075902,0.19597274,0.40271083,0.54804087,0.15535685,0.16663413,0.2540154,0.30181774,0.32686046,0.3261587,0.5043371,0.28476238,0.19193296,0.11222921,0.06974135,0.15647128,0.16801094,0.4753898,0.33539814,0.08256922,0.5571614,0.42363358,0.22007412,0.0661292,0.43532956,0.116289794,0.26128933,0.060250364,0.11394573,0.20284978,0.30989766,0.51313305,0.320168,0.15222058,0.10109427,0.30802774,0.33139938,0.12763064,0.25068858,0.32902974,0.46521568,0.23633838,0.11866758,0.70358133,0.2494222,0.026134491,0.05332367,0.10730776,0.3200785,0.41089767,0.22984193,0.10512278,0.32640472,0.11783627,0.25366923,0.36411828,0.06938293,0.22082254,0.046117023,0.13277343,0.10627586,0.1131757,0.0568393,0.08756785,0.1748942,0.19752765,0.24325776,0.040713064,0.4785037,0.11114099,0.08805406,0.36408758,0.11099863,0.122134745,0.06533672,0.22626984,0.4330013,0.07926139,0.06432941,0.36174208,0.2146508,0.2657156,0.17314532,0.060384363,0.4675936,0.3828046,0.14858823,0.13019285,0.32234758,0.21851093,0.59704065,0.11754089,0.21434319
balanced_200,0.4329264,0.13939647,0.1294092,0.23808444,0.32249862,0.2174693,0.27537262,0.16341762,0.22932605,0.161837,0.38342452,0.24869296,0.34043565,0.1768733,0.08784883,0.35472757,0.38098568,0.08835994,0.20100889,0.25800005,0.17135587,0.16365696,0.323804,0.2563096,0.26429754,0.41616306,0.1697146,0.3516034,0.25683886,0.09963408,0.2238387,0.2954721,0.46350712,0.14086755,0.4279988,0.18908027,0.18265319,0.14555268,0.15936463,0.21033946,0.2892892,0.25573757,0.34829536,0.1653656,0.26906258,0.22236335,0.21385986,0.047978282,0.08132265,0.13250872,0.15419652,0.36128098,0.30281386,0.4924267,0.23314513,0.07154703,0.23998718,0.28897765,0.29092047,0.13266201,0.30925196,0.19640274,0.49354225,0.14274108,0.27503645,0.23616822,0.30244094,0.32739866,0.2301247,0.31648904,0.22413088,0.2572086,0.15824287,0.10518928,0.21066265,0.19081402,0.081163675,0.54160476,0.17448539,0.40424663,0.35427424,0.24391516,0.062440854,0.14201371,0.08162181,0.23282808,0.32514626,0.11285292,0.18498257,0.120315626,0.2612108,0.43860295,0.13499987,0.27450794,0.11778277,0.34701213,0.20358068,0.39845723,0.21247798,0.19786796
balanced_201,0.3854089,0.14167523,0.15269995,0.17784856,0.22063012,0.19352774,0.18670687,0.40729994,0.3544187,0.3559441,0.16347851,0.22700065,0.22802188,0.23596916,0.12862529,0.2144701,0.19584963,0.2790313,0.21187967,0.34432673,0.324361,0.25393382,0.33432764,0.21727654,0.16684325,0.28105283,0.2219099,0.16778174,0.30159062,0.2447634,0.44366282,0.14500584,0.37254617,0.103924386,0.3456182,0.12455194,0.27263606,0.133389,0.28560662,0.19562994,0.32768592,0.05466908,0.23729874,0.3057245,0.23617044,0.34454536,0.35421088,0.28081676,0.26885027,0.11280516,0.4386861,0.15155466,0.18368226,0.24135067,0.1105859,0.11774049,0.25832656,0.41019654,0.31828618,0.14877848,0.10763171,0.3579889,0.2145255,0.24784589,0.22317334,0.24476212,0.27894858,0.43847898,0.19245271,0.34821057,0.35758972,0.5498858,0.2800766,0.2896424,0.23428115,0.1945212,0.2509274,0.5173666,0.2213147,0.16583177,0.1988223,0.2914257,0.3646207,0.32097924,0.19570658,0.2754948,0.30933803,0.2772429,0.21377714,0.22754708,0.34252173,0.16653596,0.38462847,0.3489514,0.41633517,0.3029405,0.27889088,0.2317558,0.25817066,0.10963842
balanced_202,0.3340221,0.11082642,0.42688662,0.13165112,0.06824934,0.27150774,0.25191623,0.29868424,0.22987655,0.23331013,0.37569386,0.24256337,0.06292009,0.21285866,0.14481694,0.12136285,0.41638964,0.15822414,0.28502756,0.557225,0.2931173,0.5812487,0.30652505,0.28613913,0.18566485,0.19371992,0.28591612,0.38144714,0.14631885,0.14336663,0.33941486,0.10820069,0.16023794,0.3481586,0.46232092,0.36176097,0.19577192,0.1966326,0.097480156,0.21092469,0.29828066,0.282735,0.42201692,0.1279963,0.14945404,0.21501513,0.34035054,0.29558438,0.0772249,0.33099014,0.3855173,0.12412713,0.25860548,0.2889806,0.24628696,0.31593335,0.309124,0.5483862,0.0874462,0.27097487,0.093189105,0.11018108,0.44166633,0.23865426,0.67166775,0.31382596,0.27598366,0.11942253,0.067741,0.4025344,0.097257376,0.358094,0.34620517,0.27302718,0.12703975,0.29651964,0.30534548,0.23590326,0.16999206,0.32840738,0.31761834,0.26144382,0.33705565,0.29314983,0.31502366,0.12406814,0.31997198,0.23854211,0.18955737,0.14440852,0.09158142,0.12747332,0.2646299,0.40657416,0.2573635,0.14106178,0.2509118,0.17902291,0.1758916,0.10710819
balanced_203,0.24089304,0.16389328,0.45439377,0.13619086,0.34265703,0.21584435,0.18591857,0.140362,0.26104295,0.067555554,0.26337814,0.19815543,0.13195872,0.35707194,0.22000334,0.3001222,0.24602228,0.37077314,0.51414967,0.46818537,0.24770042,0.2005825,0.22163709,0.315668,0.22996448,0.19033144,0.20107785,0.41993707,0.38033527,0.17284328,0.1809114,0.19677064,0.3162118,0.15660898,0.26880553,0.25198436,0.3120339,0.24463081,0.12994266,0.30846572,0.19816522,0.114595026,0.15906341,0.09081329,0.17952748,0.07705441,0.17441903,0.37525323,0.060547918,0.26340508,0.295178,0.26141676,0.25697115,0.11596203,0.30284545,0.14773834,0.1947009,0.17302974,0.6017095,0.09707813,0.45855907,0.183356,0.26864955,0.21240306,0.16001384,0.44215885,0.14177617,0.45601022,0.2880663,0.46586275,0.24212174,0.31834197,0.303844,0.28480035,0.3739789,0.4769683,0.0427237,0.22627681,0.32511055,0.11910434,0.1560601,0.15112221,0.45885244,0.17096333,0.12890238,0.5029829,0.17307115,0.4018683,0.36577535,0.26021644,0.2463443,0.14499919,0.278543,0.30932897,0.24744275,0.10774873,0.23974958,0.25222045,0.25230843,0.364578
